satira,body
1,"Desde a prisão de seu amigo e assessor de longa data, suspeito de operar a relação dos Bolsonaro com a milícia e administrar um esquema de rachadinhas para Flávio, o presidente Jair não abriu a boca. A NASA confirma ter visto uma pica do tamanho de um cometa entrando na atmosfera na altura da cidade de Atibaia na manhã de hoje. Queiroz estava há um ano trancado na casa do advogado de Jair e Flávio Bolsonaro mas diz que só estava respeitando o isolamento social."
1,"A prisão de Queiroz, ex-assessor da família Bolsonaro. abalou o senador Flávio. O mandado de prisão para a mulher de Queiroz deixou a relação entre os dois ainda mais rachadinha. Ele desmaiou assim que recebeu a notícia. O impacto foi tão forte que um tremor de terra foi registrado na escala Richter. O senador pediu emprestada a bandeira da praça dos Três Poderes para enxugar as lágrimas num vídeo em que diz que o Queiroz é invenção da extrema-imprensa e da OMS."
1,"Após o presidente da República incitar a população a cometer o crime de invadir hospitais — e tudo ficar por isso mesmo –, foi a vez dos profissionais de saúde darem o troco. Jair diz que os números de doentes e mortos são falsos. Os enfermeiros e médicos estão pedindo a população que invada o palácio do Planalto para ver se há alguém trabalhando lá dentro. Já a OMS condenou o gesto devido ao perigo, por se tratar de área controlada pela milícia."
1,"A ativista bolsonarista Sara Winter montou um novo acampamento na manhã de hoje: a Polícia Federal a levou para uma cela onde ela esperará para, mais tarde, ser levada para um presídio onde encontrará mais de 300 colegas. Sara diz tudo não passa de uma homenagem a um de seus ídolos, Adolf Hitler, que passou seus últimos dias trancado numa sala de cimento. Sara finalmente realiza seu sonho de estar dentro de um prédio público cercado de pessoas armadas."
1,"O aposentado Geraldo Cruz não tem mais idade para ficar brincando de Cirque du Soleil – mas não pode ver uma notícia negativa sobre seu ídolo Jair Bolsonaro que ele sai dando cambalhotas para explicar a “verdadeira intenção” do presidente. Desta vez foi a recriação do Ministério das Comunicações, a 23ª pasta deste governo. Em campanha, Bolsonaro prometeu no máximo 15 ministérios. Para piorar, o cargo foi entregue a um deputado do Centrão sem qualquer relevância. Em quatro mandatos, o máximo que ele conseguiu foi ser genro do Silvio Santos. Dizem que a reunião foi assim. – Quem quer dinheiro? – perguntou Bolsonaro aos políticos do Centrão. – Eeeeeu! – gritou Fábio Faria. Foi para defender essa mamata que o seu Geraldo deslocou uma vértebra e foi parar no hospital. Dizem no governo que o novo ministério serve só para comunicar ao gado que ainda não entendeu quem e o Jair como eles são otários."
1,"O empresário bolsonarista Carlos Wizard, fundador do curso de inglês Wizard e sem qualquer capacitação para opinar sobre uma unha encravada, foi nomeado secretário no ministério da Saúde. Ele, aliás, não é dono da franquia Wizard desde 2014. O objetivo é dar ao pobre brasileiro conhecimentos da língua inglesa para poder explicar sua atual situação. “I am fucked”, será o nome do curso. Uma das frases ensinadas será “the corpse is on the table” (o cadáver está sobre a mesa). Wizard é a favor do uso da cloroquina, banida em vários países por sua falta de eficácia no combate aos sintomas da Covid e pelos efeitos colaterais perigosos. “A primeira lição é o tradicional verbo ‘to be’. Na primeira pessoa do presente do singular, a conjugação é to bem fodido”, disse."
1,"O ministro (risos) da Educação (RISOS) Abraham Weintraub se recusou a dar depoimento pessoalmente à Polícia Federal para ser ouvido a respeito de falas racistas que fez. Weintraub disse que o coronavírus foi inventado pela China para prejudicar o resto do mundo. O ministro, que já escreveu “haviam emendas”, “insitar violência”, “paralização” e “imprecionante”, decidiu dar as respostas por escrito. A princípio, os delegados pensaram se tratar de fraude. “Todo mundo sabe que ele é analfabeto”, disse. “Mas ao ver a grafia das palavras, não havia dúvida de que era ele mesmo. O problema é que não entendemos nada.” No depoimento ele ficou mudo e os delegados recomendaram que ele fizesse isso pelo resto do mandato. Especialistas dizem que se ele se demitir, isso terá sido a melhor coisa feita pela educação dos últimos 20 anos – sua carta de demissão poderia dar ao país o tão sonhado Nobel de Literatura."
1,"Com inveja do sucesso do movimento Estamos #Juntos, a esquerda brasileira lançou um concorrente: o Estamos #Separados. Não houve cerimônia de lançamento nem há site onde você possa assinar a petição. Hoje Ciro chamou seguidores de Lula de “filhos da puta”. Há alguns dias, o ex-presidente disse que não assinaria nada por não ser “maria-vai-com-as-outras”. Os brasileiros, perdidos e sem liderança, imploram para que Lula e Ciro façam terapia de casal."
1,"Os protestos contra a violência policial praticada contra negros nos Estados Unidos contaminaram os brasileiros e começaram a pipocar pelo país. No Rio de Janeiro, militantes negros foram protestar contra a execução do menino João Pedro, de 14 anos, morto durante uma ação da Polícia Federal e da Core no Complexo do Alemão. Os protestos são tão urgentes que já funcionam também para o futuro. “Eu estou aqui agora, meio dia, protestando contra a surra que aquele companheiro ali do lado vai tomar às 14h quando acabar a manifestação e for para casa”, disse um militante. “O que vai acontecer com ele é um absurdo. Ele vai tomar chutes na barriga e pisões na cabeça, depois vão apontar um rifle para ele, sendo que ele está desarmado”, completou. Procurada, a polícia do RJ disse: “Se ao menos a gente soubesse dessas coisas para poder evitar”"
1,"O ex-presidente Lula disse que não vai assinar o manifesto Juntos Pela Democracia porque não “tem mais idade para ser maria-vai-com-as-outras”. Como fez na eleição de 2018, Lula e o PT são o gargalo onde uma frente democrática ampla contra as tentativas de golpe de Jair Bolsonaro não passa. Depois do “Lula Livre”, setores da esquerda já pensam em montar o “Nos Livre do Lula”. Lula disse que não lançaria seu próprio manifesto porque seria acusado de roubar a ideia. Ele disse que só assina abaixo-assinados com uma assinatura. Ele criticou a cobertura da imprensa. “Todo mundo sabe que odeio cobertura”"
1,"“Esse peso eu não carrego nas costas”, disse o cavalo Amuleto, depois de pedir demissão da polícia militar do Distrito Federal na manhã de hoje. “Ele sai cagando pela rua e põe a culpa em mim”, disse o cavalo sobre o animal que carregava. Amuleto foi usado por Bolsonaro para tocar seu gado na tarde de ontem, mais uma vez desrespeitando as regras de isolamento social. Ao mesmo tempo, Bolsonaro e sua claque se afastam cada vez mais da sociedade: 70% dos brasileiros não aprovam suas ações. “Sou cavalo mas não sou burro”, disse Amuleto."
1,"O ex-presidente em exercício a espera de que pessoas que tenham poder e ainda defendam a democracia brasileira o tirem do poder, Jair Bolsonaro, disse hoje de manhã num discurso que “acabou, porra!”. Bolsonaro comentava a ação da PF que apreendeu computadores e celulares de pessoas envolvidas em uma rede de disseminação de fake news que corroi a democracia brasileira desde a eleição de 2018. Finalmente, Bolsonaro reconhece que o haitiano que disse “você acabou” em março tinha razão. Acabou, porra."
1,"O sarcófago de Michel Temer amanheceu coberto de flores e notas de agradecimento pela indicação de Alexandre Moraes para o Supremo Tribunal Federal. Entre os cartazes havia frases como “Sdds do meu vampirão” e “Moraes nunca critiquei”. Mas nem tudo são flores e agradecimentos. Um grupo de apoiadores de Bolsonaro fez um protesto em frente ao castelo de Temer com estacas, réstias de alho e cartazes dizendo “Foi golpe sim”."
1,"A deputada bolsonarista Carla Zambelli, ex-Femen, disse ontem numa entrevista a uma rádio que a Polícia Federal começaria a fazer operações contra governadores e prefeitos. Numa coincidência de matar astrólogo do coração, a PF amanheceu hoje na casa do governador Wilson Witzel, que se tornou desafeto de Bolsonaro. Os poderes de vidente de Carla impressionaram a população. Ela tem o mesmo poder de premonição que seu padrinho de casamento Sérgio Moro, que não apenas sabia como escolhia os dias para as operações da Polícia Federal que deveriam ser secretas. Agora, a população quer que Carla, a vidente, diga os números da próxima Mega Sena. Ou pelo menos o dia em que esse circo infernal de palhaços psicóticos chegará ao final."
1,"Se o vídeo da reunião ministerial mostrasse uma equipe altamente focada em combater a epidemia e na união do país, Bolsonaro hoje estaria sem qualquer base de apoio. A análise é do cientista político Márcio Reis. Para ele, Bolsonaro teria sérios problemas para explicar a seus eleitores que eles acabaram votando em alguém que trabalha pelo Brasil. A comemoração nas redes bolsonaristas mostra que o presidente acertou em cheio no tom de suas falas. “Semana que vem ele vai aparecer soltando perdigotos em todo mundo, passando a mão no nariz e provocando aglomerações. Não, pera”."
1,"O esperado vídeo da reunião ministerial do dia 22 de abril foi finalmente divulgado. O conteúdo chocante das falas, palavrões, bravatas, ameaças, do desfile orgulho de burrice e truculência chocou a todos. A oposição, na certeza de que Rodrigo Maia soltará mais uma de suas perigosas notas de repúdio, bolou a estratégia de enfiar um pedido de impeachment no meio e ver se ele assina. Recentemente, Maia teve que elevar o teto de sua casa devido ao número de pedidos de impeachment sobre os quais está sentado. Isso porque o vídeo é tudo, menos a grande prova que se esperava que fosse para sustentar as acusações de Sérgio Moro. O vídeo foi uma segunda facada: era para matar mas apenas ajudou Bolsonaro. Muitos opositores já pedem que Celso de Mello volte com o sigilo do vídeo."
1,"O fatídico vídeo da reunião ministerial de 22 de abril em que Bolsonaro dá um piti e manda Sérgio Moro trocar a chefia da PF para salvar seus filhos de investigações não está mais nas mãos de Celso de Mello. O decano do STF estava pensando em esperar Bolsonaro gravar novos capítulos e depois liberar tudo de uma vez no Netflix. “Aprendi com minha bisneta, que adora essas coisas de tecnologia”, disse, apoiado numa bengala. Mas o vídeo já foi parar na Cinemateca onde Regina Duarte foi continuar encenando que trabalha. Regina Duarte foi demitida após ser criticada no papel de gado. Desempregada e desiludida, amigos dizem que Regina gastou seus 600 reais em pó de pum de palhaço."
1,"O ex-presidente Lula recebeu hoje duras críticas por uma frase infeliz em que diz que “ainda bem que a natureza criou esse monstro chamado coronavírus”. A doença Covid-19, decorrente do vírus, já matou quase 18 mil brasileiros e quase 300 mil pelo mundo. Bolsonaro ficou indignado. “Esse Lula quer roubar tudo, agora quer roubar também meu papel de falar merda todo dia”, teria dito a assessores. “Ofuscou a minha piada de que quem é de esquerda toma tubaína, no dia em que morreram 1170”. Lula, pelo menos, vem se mantendo em perfeito isolamento: não tem ninguém por perto capaz de lhe criticar quando pisa na bola."
1,"Jair Bolsonaro demorou mas demitiu o ministro da Saúde Nelson Teich menos de um mês depois de tê-lo contratado. Jair disse que da mesma forma como a PF estava tentando foder a sua família, Teich esrava tentando foder a sua cloroquina. Depois da demissão, Teich vai ser recebido no partido comunista por Mandetta e Sérgio Moro. Bolsonaro também decidiu liberar a escova de cloroquina nos salões de beleza."
1,"Depois da demissão do ministro da saúde Nelson Teich, Jair Bolsonaro está em busca de um novo nome. Ele já pensou em chamar a própria Morte para assumir a pasta, mas a Senhora das Trevas disse que está ocupada demais em Manaus. O próximo cotado é o ex-assessor Queiroz, aquele que movimentou 7 milhões de reais enquanto estava enrolado com a milícia e coisas piores, como o gabinete de Flávio Bolsonaro. Segundo Jair, laranja é bom para curar gripezinha."
1,O ministro Nelson Teich não ficou nem um mês no cargo e pediu para sair do governo Bolsonaro. Pesquisas recentes mostram que esse é o desejo de 70% dos brasileiros. A porcentagem dos que apoiam o ex-capitão e são contra o isolamento e fechamento do comécio deve diminuir nas próximas semanas graças à Covid-19. O jornalista Ricardo Boechat baixou em um centro espírita nessa manhã e mandou o presidente Bolsonaro “procurar uma rola”.
1,"O ex-presidente em atividade Jair Bolsonaro jura de pés juntos que não se referia à Polícia Federal num vídeo em que pede para trocar a chefia da Polícia Federal porque a Polícia Federal estava investigando as falcatruas de seus filhos. Bolsonaro veio com duas versões. Em uma delas, ele diz que PF na verdade quer dizer “poupar os filhos” da prisão. Na outra, ele diz que a voz e a cara no vídeo são de Lula, infiltrado na reunião ministerial, imitando Bolsonaro. “É só ver como ele tem a língua presa”, diz um advogado do Planalto, esquecendo-se de que Bolsonaro também tem."
1,"O presidente Jair Bolsonaro teria “exigido” a Nelson Teich que recomendasse a cloroquina no tratamento de Covid-19. Diversos estudos recentes mostraram que a cloroquina não só é ineficaz contra o coronavírus como pode causar graves efeitos colaterais, especialmente no coração. Por isso, a indústria farmacêutica terá que colocar a foto de Bolsonaro nas embalagens de cloroquina – como é feito com cigarros. “Quem quiser duvidar da ciência tem que saber que o destino é se tornar um mentiroso autoritário, manipulador, orgulhoso de ser ignorante, potencialmente genocida e, de uma maneira geral, um grande filho da puta”, disse a decisão."
1,"Os exames de Jair Bolsonaro finalmente saíram: ele não teve COVID-19. Outro teste feito por Bolsonaro todos os dias desde 2019 é o de estadista e líder de um país em crise econômica e social. O resultado todos os dias tem sido negativo. Extremamente negativo. Já o teste para genocida dá positivo todos os dias desde que a crise do coronavírus começou. O último resultado negativo foi dizer que o vírus que tem matado 10% dos idosos e que se espalha numa velocidade jamais vista é “histeria”. Ele já pensa em demitir o segundo ministro da Saúde por cometer o disparate de respeitar a medicina. “Não orna com o nosso governo, tá ok?”, disse. Adversários do presidente já começam a bolar slogans. Um dos mais ditos é “Melhor Jair Renunciando”."
1,"Após decretar que salões de beleza, barbearias e academias são atividades essenciais, Bolsonaro segue batalhando pela reabertura de negócios mesmo que isso ponha em risco a saúde da população. Fontes ligadas ao Planalto dizem que as próximas atividades a serem consideradas essenciais são: agiotagem, cobrança por segurança, gato de TV a cabo e internet e extermínios em geral. A prática de rachadinha e de interferência em investigações policiais também estão sendo analisadas. Nossa reportagem tentou falar com o Ministro da Saúde, mas nosso reporter-médium não conseguiu estabelecer contato e Teich não se manifestou."
1,"Ainda não se sabe ao certo porque Bolsonaro cancelou o churrasco que havia marcado para este sábado. Fontes ligadas ao Planalto revelaram que foi pedido aos convidados que levassem cerveja, alguns estavam preocupados em levar Heineken e sair com Corona. Em meio à polêmica sobre marcar um churrasco justamente quando o Brasil atinge a marca de 10 mil mortes de covid-19, o governo decidiu desmarcar o evento e adiar para uma próxima ocasião quando o número de mortos for maior. Mesmo sem o fogo aceso, a batata de Bolsonaro segue assando é muito em breve devem reste apenas cinzas de seu governo."
1,"De acordo com a Folha de S. Paulo, o presidente Jair Bolsonaro decidiu cancelar o churrasco que havia convocado durante a semana. Ele disse que convidaria 30 pessoas, depois 1 300 e depois 3 mil. Segundo aliados, Bolsonaro está com medo de fazer um churrasco agora porque já não possui tantas cabeças de gado quanto antes. Pesquisas de opinião mostram que a popularidade do governo caiu de 35% para 27% nos últimos dias. Bolsonaro estava pronto para fazer o churrasco com carne brasileira. Bem antes de dar início aos trabalhos, ele já estava com as mãos cheias de sangue."
1,"O Brasil registrou oficialmente 751 mortes de Covid-19 nas últimas 24 horas. O número, segundo estudos, pode ser ainda muito maior. Estamos a poucas mortes de chegar a 10 mil óbitos, marca alcançada poucos dias das 5 mil (E do presidente dizer “e daí”). Neste momento crucial em que cidades e estados entram em isolamento completo, sem que cidadãos possam sair às ruas senão para comprar comida e remédios e milhares de pessoas esperam vagas em hospitais, Bolsonaro disse que fará um churrasco para 30 pessoas em sua residência. No churrasco, será servida carne brasileira. Mesmo antes de preparar o churrasco, o presidente já está com muito sangue nas mãos. Finalmente, o exame de Bolsonaro que não era segredo para ninguém vem a público oficialmente: deu positivo para genocida. O recém-empossado novo chefe da Polícia Federal também foi convidado para queimar uns arquivinhos."
1,"Uma das vítimas do Coronavírus desmontou a farsa montada pelo mundo só para desestabilizar o governo. Durante uma sessão espírita em Realengo, na Zona Oeste do Rio, um espírito de um petista confessou que morreu só para prejudicar o presidente. O espírito informou que há uma conspiração internacional envolvendo a comunidade científica, os organizadores das olimpíadas e os iluminati para tirar Bolsonaro do poder."
1,"O ator Lima Duarte, de 90 anos, gravou um vídeo avassalador em que diz ao amigo Flávio Migliaccio, que se suicidou aos 85 anos: “Eu te entendo”. Lima diz que o momento político, social e cultural no Brasil está insuportável. “Agora, quando sentimos o hálito putrefato de 64, o bafio terrível de 68, agora, 56 anos depois, quando eles promovem a devastação dos velhos, não podemos mais. Eu não tive a coragem que você teve”. Ele também diz que quem é conivente com ou indiferente ao que está acontecendo é cúmplice. “Os que lavam as mãos, o fazem numa bacia de sangue”. Resumindo: é uma porrada em cheio na boca do estômago. Um cardiologista comentou sobre o vídeo na manhã de hoje com seu paciente. Bolsonarista, o paciente disse que havia visto o vídeo mas não havia ficado comovido. “No exame, percebi que no lugar do coração havia um vazio muito, muito escuro”, disse o médico."
1,"O presidente Jair Bolsonaro não está preocupado com a falta de papel higiênico. Ele tem feito seu asseio com notas de repúdio e amanhã receberá um novo estoque. Mais uma vez o presidente voltou a participar de atos contra o STF e o Congresso e disse que “acabou a paciência”. O presidente disse que as forças armadas estão ao seu lado e ao lado do povo. Congresso e STF e líderes já estão preparando o seu template de nota de repúdio para enviar, o que deixa a nação completamente tranquila."
1,"O brasileiro vai se adaptando à realidade pós Coronavírus.  O uso de máscara facial, exigido em praticamente todas as cidades do país desde as últimas semanas, encontrou uma outra utilidade. Médicos ortopedistas concordam que a máscara pode ser uma profilaxia contra lesões no queixo de pessoas que ouvem os absurdos fascistas ditos pelo ex-capitão. “Quando ele falou o famoso ‘E daí?’, recebi várias pessoas com o maxilar deslocado porque o queixo foi no chão”, disse um renomado ortopedista. Outra utilidade para as máscaras é evitar que o brasileiro vomite no próximo ao ser informado sobre as atitudes do governo federal na administração da pandemia."
1,"Com a suspensão da nomeação, Bolsonaro tomou mais um balde de água fria (pois o aquecimento estava desligado). Moraes escreveu que houve “abuso de poder por desvio de finalidade” na indicação. Segundo fontes, a verdadeira razão é que há preocupação com o isolamento social. “Apesar de não fazerem parte do grupo de risco, as crianças não podem ficar por aí brincando”, escreveu na decisão o mais novo comunista do Brasil. Irritado, Bolsonaro resolveu que vai nomear o Queiroz então para comandar a Polícia Federal – mas não conseguiu encontrá-lo."
1,"O senador Flávio Bolsonaro finalmente aderiu ao “fique em casa”. Desde que a casa seja construída pela milícia. Reportagem do intercept mostrou que o Ministério Público o acusa de financiar imóveis da milícia com o dinheiro das rachadinhas. Segundo a matéria, o dinheiro recebido por Fabrício Queiroz de parte dos salários de 85 funcionários era repassado a pessoas ligadas à milícia, que então financiavam a construção de imóveis em condomínios nas favelas. Cada unidade era vendida por cerca de cem mil reais. O MP encontrou três construtoras que seriam do miliciano Adriano da Nóbrega. Bolsonaro estaria preparando o lançamento de grandes obras de casas populares chamado Minha Milícia, Minha Vida. Algumas casas foram interditadas por apresentarem rachadinhas."
1,"Bolsonaro fez hoje de tarde em resposta às acusações de Sérgio Moro um discurso muito duro. Duro de assistir. Um dos pontos abordados pelo ex-presidente em exercício é que ele é o “chefe supremo” da Polícia Federal e que não precisa pedir autorização para ninguém para fazer o que quiser. “Imagina se eu vou pedir autorização para cometer um crime de responsabilidade? No dia em que eu precisar conversar com fulano ou beltrano antes de violar uma lei, eu não sou mais presidente”, afirmou."
1,"Na coletiva onde o Presidente Bolsonaro promoveu uma pequena aglomeração de ministros e parou o Brasil para avisar em uma entrevista coletiva que desligou o aquecedor da piscina e que o filho 04 namorou metade do Vivendas da Barra. Dentre os presentes, o ministro Paulo Guedes foi o único a usar máscara. “Guedes seguiu as orientação da OMS e colocou a máscara pois vai pra rua em breve”. O Ministro da Saúde Nelson Teich foi flagrado cochilando durante o pronunciamento, procurado por nossa equipe ele declarou que estava sob efeito de um coquetel experimental a base de cloroquina, remédio de piolho e água sanitária."
1,"O ex-presidente em atividade Jair Bolsonaro falou para jornalistas na tarde de hoje. O discurso, transmitido ao vivo, durou quase uma hora. Bolsonaro falou de improviso e acabou se esquecendo de fazer o que todo o Brasil espera, que era renunciar ao cargo hoje. Paulo Guedes era o único usando máscara porque é próximo a ir para a rua. Segundo especialistas, falar coisas sem sentido é efeito colateral da cloroquina. Especialistas estão tentando traduzir o discurso de Bolsonaro para o português"
1,"Numa mudança súbita de comportamento, o presidente Jair Bolsonaro, que deve enfrentar uma forte queda de popularidade após a demissão de Sérgio Moro, pediu que as pessoas não deixem suas casas. “Esse vírus é muito perigoso, não é uma gripezinha como alguns andaram falando por aí”, disse Bolsonaro. Bolsonaro deve ser alvo de um processo de impeachment em breve – algo que líderes do Congresso e ministros do STF já concordam – e parece temer que o povo vá para as ruas."
1,"Após o pedido de demissão bombástico de Sérgio Moro, os filhos de Jair Bolsonaro já se agitam para saber quem indicará o próximo ministro da Justiça. Flávio Bolsonaro, possível pivô do afastamento do chefe da PF por liderar um esquema de repasse de parte do salário de funcionários, já tem vários nomes em mente. Não importa quem ele indicar, segundo fontes próximas, o importante é que ele fará uma “rachadinha” e ficará com 20% do salário do novo ministro. Bolsonaro já pensou em colocar um poste ou um cone no ministério – Carluxo sugeriu colocarem um robô do Twitter na chefia da pasta, para que ele pudesse controlá-lo do gabinete do ódio. E por falar em pasta, o gado está mais silencioso do que nunca hoje. Milhões de bovinos foram visto abandonando o rebanho e seguindo um marreco em direção a Maringá (PR). Agora desempregado, Moro poderá ler a Constituição e o Código Penal, dois livros que estavam na sua fila para serem lidos pela primeira vez."
1,"As redes sociais ficaram em polvorosa após uma edição extraordinária do Globo Rural que mostrou uma grande quantidade de gado se desgarrando do rebanho para seguir um marreco. O marreco acusou o dono da fazenda de querer cantar de galo. Como não conseguiu botar ordem no galinheiro, abandonou a propriedade e foi ciscar em outro quintal. Perdido, o gado se dividiu e ficou batendo cabeça. O cheiro de churrasco está sendo sentido em todo o Brasil."
1,"Sérgio Moro se demitiu em uma coletiva de imprensa cheia de revelações bombásticas na manhã de hoje. Disse que Bolsonaro queria colocar na chefia da Polícia Federal uma pessoa que pudesse controlar e que lhe passasse informações privilegiadas. Ao dizer que o nível de interferência política e para benefício próprio e dos filhos de Bolsonaro foi algo que não aconteceu durante seus anos à frente da Lava Jato nos governos do PT, Moro assinou a condução coercitiva do presidente para fora do palácio do Planalto. Segundo fontes ligadas ao ex-ministro, Moro teria descoberto só agora que Bolsonaro é o presidente do Brasil, por isso pediu demissão. Sem a pensão ilícita que lhe foi prometida e sem poder retomar a carreira de juiz, Moro deverá trabalhar agora num lava-jato de verdade fazendo o que sabe fazer melhor: passar pano."
1,"Mais um casamento não sobreviveu à quarentena. Celebrado com pompa, a união matrimonial de Sérgio Moro e Jair Bolsonaro chegou ao fim na manhã de hoje. Moro se uniu a Bolsonaro depois de se separar do Estado de Direito que prometeu proteger e honrar quando se tornou magistrado. Moro disse que o relacionamento foi morrendo porque Bolsonaro só pensa nos filhos. Sem a pensão ilícita que lhe foi prometida e sem poder retomar a carreira de juiz, Moro deverá trabalhar agora num lava-jato de verdade fazendo o que sabe fazer melhor: passar pano."
1,"O presidente Jair Bolsonaro finalmente se pronunciou sobre a demissão de Sérgio Moro, feita ao vivo durante uma coletiva no Ministério da Justiça hoje pela manhã. Bolsonaro disse que a demissão não aconteceu. “É tudo invenção de vocês que torcem contra o Brasil”, disse. Ao ser questionado como a demissão pode não ter acontecido se todo mundo a viu ao vivo, Bolsonaro completou: “Isso aí é a sua opinião de comunista. Cada um tem direito à sua.” Segundo fontes ligadas ao ex-ministro, Moro teria descoberto só agora que Bolsonaro é o presidente do Brasil, por isso pediu demissão. Sem a pensão ilícita que lhe foi prometida e sem poder retomar a carreira de juiz, Moro deverá trabalhar agora num lava-jato de verdade fazendo o que sabe fazer melhor: passar pano."
1,"Depois de um ano e meio de aceitar o cargo de Ministro da Justiça no governo de Jair Bolsonaro, Sérgio Moro parece ter descoberto que o presidente é o mesmo Jair Bolsonaro que durante 28 anos não fez nada na Câmara além de ofender e trabalhar contra minorias étnicas, homossexuais, direitos das mulheres e a favor de milícias do Rio de Janeiro. Moro decidiu entregar o cargo depois que Bolsonaro aparentemente demitiu o chefe da Polícia Federal, a mesma que investiga as maracuitaias de seus filhos. Moro, sem poder voltar à carreira de juiz, já busca emprego em um lava-jato de verdade. Vai passar pano."
1,"Pouco eficaz e até prejudicial em altas doses. É o que concluiu a cientista política Marlita Lanzonelli sobre as notas de repúdio que vem sendo divulgadas por autoridades toda vez que o Presidente passa dos limites. “Toda vez que autoridades reagem a Bolsonaro apenas com uma nota de repúdio, os batimentos cardíacos e a pressão arterial do brasileiro aumentam muito. Ninguém aguenta mais.”, declarou a cientista política que lançará seu livro “Ordem e Repúdio” brevemente em uma live."
1,"O preço do barril de petróleo caiu 280% hoje e chegou à mínima histórica de 40 dólares. Sem ter onde estocar mais o produto, investidores resolveram vender tudo – e o barril da commodity passa a valer menos que um Bolsonaro. O desespero entre os investidores foi tão grande que alguns decidiram trocar de ramo: vão passar a negociar barris de álcool gel."
1,"A democracia brasileira deu sinais de que está muito doente na tarde de hoje. O ex-presidente em atividade Jair Bolsonaro discursou em um evento que furou a quarentena para pedir o fechamento do Congresso e do STF. Sempre parte do grupo de risco, a democracia brasileira já havia ficado em coma entre 1964 e 1989. Com dificuldades para respirar e com perda do olfato – não consegue sentir o cheiro da tragédia que se aproxima –, a democracia brasileira sequer tem um plano e não é atendida pelas autoridades públicas que deveriam cuidar dela."
1,"O Satanás convocou uma entrevista coletiva hoje pela manhã para acabar com rumores de que seria a voz no ponto eletrônico de Bolsonaro durante o pronunciamento sobre a demissão de Mandetta. “Eu jamais aceitaria participar de um absurdo como esse”, disse o Legião. Bolsonaro apareceu falando pausadamente e levantou dúvidas se estaria usando ou não ponto. Cérebro já foi confirmado que não estava usando."
1,"O presidente Jair Bolsonaro disse a parlamentares que tem informações de inteligência de que há um plano do coronavírus contra seu governo. Analistas duvidaram da informação porque ela junta Bolsonaro e Inteligência na mesma frase. A nova investida Bolsonarista é contra Rodrigo Maia. Segundo ele, o presidente da Câmara trama contra seu governo. A informação estaria num relatório de inteligência. Mas o presidente não leu a segunda página, que diz que a maior ameaça é ele mesmo."
1,"O ex-ministro em atividade Henrique Mandetta disse que o remédio misterioso anunciado pelo vendedor de travesseiros que está na chefia do ministério da Ciência é um vermífugo famoso chamado Annita. O remédio é indicado para matar lombrigas e solitárias. Já a lombriga solitária do palácio do Planalto também tem o seu remédio. Segundo especialistas, o mais indicado para acabar com o verme que corroi a democracia brasileira é o afastamentol, vendido com o nome fantasia de “Impeachment” no Brasil desde 1992."
1,"Médicos brasileiros descobriram que uma das características do coronavírus ao chegar no país é uma forte perda de olfato e paladar – mais que nos outros países. “As pessoas estão lotando as ruas mesmo com o comércio fechado, fazem filas coladas umas nas outras, não usam máscaras. Os políticos querem liberar tudo. Ninguém está sentindo o cheiro da tragédia”, disse o médico. “Sem falar que engolem qualquer bosta que o presidente ou maluco de whatsapp diz. Não sentem mais o gosto”. Hoje o ministério da Ciência anunciou testes com um remédio que seria a nova droga milagrosa para entrar o lugar da cloroquina. Segundo Bolsonaro, o remédio que mata 100% do vírus é a cremação."
1,"Depois da entrevista de ontem no Fantástico, o ministro da Saúde Henrique Mandetta já usa o banheiro de porta aberta no palácio do Planalto e abre a geladeira sem pedir. Mandetta mandou indiretas para Bolsonaro, criticando quem “vai a padarias” e disse que a população não sabe se escuta o ministro ou o presidente. Mandetta está tão cheio de confiança – uma vez que aparentemente Bolsonaro já não governa e é um presidente decorativo usado de fachada por uma junta militar informal – que também lavou o pênis na cozinha presidencial."
1,"Jesus voltará. E será numa live. O porta voz de Nosso Senhor anunciou hoje que Jesus deverá fazer uma live em breve para seus seguidores. Segundo ele, os sucessivos eventos de epidemia e a erupção de vulcão e subida dos mares são uma espécie de esquenta para a chegada do salvador. Jesus só não decidiu mesmo voltar porque tem andado chateado. “Ele tem visto tanta estupidez entre os homens que está na dúvida se volta ou se pede para seu pai mandar logo o meteoro”, disse o porta voz."
1,"Ferido. Trocado. É assim que o nióbio de sente depois que a cloroquina ganhou o coração de Bolsonaro. Fã de heavy metal, o elemento tem passado os dias ouvindo música sertaneja e amaldiçoando Bolsonaro. “Ele se empolgou mas pode sofrer uma decepção mas não adianta me procurar porque eu não vou estar de braços abertos esperando por ele”, disse o nióbio. Nada que já não tivesse acontecido antes. “Ele já tinha se empolgado pelo Trump mas eu fiz vista grossa. Agora acabou”."
1,"O presidente Jair Bolsonaro está tão convencido dos poderes milagrosos da cloroquina que abandonou o seu antigo companheiro leite condensado. Bolsonaro foi fotografado hoje tomando café da manhã com cloroquina. Ele tem amassado os comprimidos e passado no pão, antes de tomar sua vitamina de banana com cloroquina. As redes Bolsonaristas vêm divulgando os feitos do remédio. Ontem um homem disse que tomou cloroquina e finalmente conseguiu cancelar a Net."
