satirical,body
1,"O passo a passo da invasão russa ao Brasil segundo Janaína Paschoal, a musa do impeachment. Não é de hoje que ficamos admirados com as pérolas postadas no Twitter da Janaína Paschoal, a musa do impeachment. Ela é uma jurista que ficou conhecida por ser coautora da denúncia de impeachment da ex-presidente Dilma Rousseff e principalmente por girar no alto de sua cabeça a bandeira do Brasil, enquanto gritava palavras de ordem em um tom “pastoresco.
 dizendo que “Deus não dá asa pra cobra, mas às vezes a cobra ganha asas” em um discurso na USP, onde ela é professora.
Na manhã desta terça-feira Janaína Paschoal usou seu Twitter para mostrar sua preocupação com a atual situação política de um país vizinho aqui da América Latina. Ela explicou em um passo a passo muito simples que o Brasil é responsável pelo atual momento da Venezuela, além de mostrar em quatro tópicos como será a provável invasão russa ao Brasil. Está rindo? Pois ela está falando sério.
Às 7h da manhã, Janaína bradava em sua rede social que o Brasil TEM que ajudar a Venezuela.
Nos minutos seguintes, ela deu super dicas de COMO ajudar a Venezuela. Parece simples, principalmente se tratando de um país tão estável politicamente e que não tem nada pra resolver internamente como o Brasil. O momento é perfeito para ajudar o vizinho.
Na verdade ela quer ajudar OS vizinhos. A América Latina inteirinha, pra sermos mais exatos. Janaína, seu coração é enorme.
Bom, a ditadura na Venezuela foi bancada pelo Brasil, então temos o dever moral de ajudar a acabar com ela! O último a chegar é a mulher do padre.
Nunca saberemos, Janaína, mas agradecemos seus esforços para que isso jamais tenha a chance de acontecer.
Pouco mais de 20 minutos depois ela pede que Michel Temer tome as medidas cabíveis para libertar a Venezuela. Infelizmente Temer não é vice de ninguém por lá, então deve dificultar um pouco, mas a sugestão deve ter sido anotada pelo presidente.
E por fim, depois de tantas voltas, esses quatro pontos PROVAM que a construção de uma base militar russa na Venezuela deixará Putin, um adolescente imperialista (ninguém nega), a um passo de atacar o Brasil.
Não ria. Ela está falando sério."
1,"Além de Gisele, vaia a Temer também será roubada na abertura das olimpíadas. Não é só a modelo Gisele Bundchen que – dizem – será assaltada na cerimônia de abertura dos Jogos Olímpicos do Rio nesta sexta-feira, no Maracanã. Uma outra coisa será roubada: a vaia a Michel Temer. Nos bastidores, a informação é de que o Palácio do Planalto pediu à organização do evento que dê um jeito de abafar as vaias ao presidente interino e decorativo depois que ele falar na cerimônia.
Temer falará apenas uma frase, abrindo os jogos. Mas nas redes sociais, a mobilização pela maior vaia do mundo de todos os tempos está de vento em popa. Para abafar a vaia, provavelmente a musica ficará em alto volume. Também há a sugestão de colocar mordaças em todos os presentes, mas isso talvez não pegue bem."
1,"Após áudios de Jucá, Google lança app que apaga fotos em atos pró-impeachment das redes sociais. O ministro Romero Jucá foi flagrado em um áudio sugerindo que houve um pacto para frear a Lava Jato durante o processo de impeachment de Dilma. Jucá afirma que a Lava Jato deveria ser interrompida antes de avançar além do PT e aliados de Dilma.
Ao ver o arrependimento de vários brasileiros que apoiaram o impeachment, a empresa Google lançou um aplicativo que borra automaticamente o rosto do usuário em todas as fotos em manifestações pelo impeachment.
“Como toda empresa de tecnologia, temos que ter uma visão de mercado e buscar atender às novas demandas dos usuários. Além de borrar o rosto dos usuários em fotos, o aplicativo ‘Arrependo-Me’ também apagará posts no Facebook em que usuários depositaram esperanças no governo de Michel Temer.
 disse Severino Page, diretor da empresa de tecnologia.
Na semana passada, a Google lançou uma nova rede social para quem votou na chapa de Dilma e Temer por causa de Temer, mas acabou sendo um fracasso por falta de usuários."
1,"Temer propõe fim das férias, do 13º, das horas extras, do vale transporte e retorno da chibata. Após sugestão da indústria para alterar leis leis trabalhistas por anseio de aumento de jornada de trabalho de 44h para 80h, mais uma série de medidas trabalhistas será adotada por parte do Governo Temer.
O fim das férias é a primeira delas. Segundo Temer, as férias são uma imbecilidade histórica por parte da CLT.
“Férias são um período de descanso. Em tempos de crise, amigo, não se pode descansar! A não ser em caso de prisão domiciliar pós delação premiada.
 afirmou o interino.
Sobre o 13º salário, Temer foi irônico. “Chamam essa aberração sobre nossas finanças de setor proprietário de ‘gratificação de natal’. Quem ganha presente de natal é criança e quem tem filho barbado é gato. Vão trabalhar!.
 disparou.
Acercas das horas extras, mostrou-se taxativo. “Com uma jornada de 80 horas, quero ver quem é o omnipresente que as conseguirá realizar.”
Sobre vale-transporte, Temer contemporizou. “O sistema público de deslocamento está cada vez melhor. Após a Copa do Mundo, melhoraram vertiginosamente, os preços se equilibraram e equilibrar-se-ão. Nenhum empregador será mais coagido a pagar operário se deslocando: que devenha facultativo”.
Sobre o polêmico retorno da chibata (vara flexível e longa para fustigar animais ou castigar pessoas), o interino foi metafórico. “Levaram minhas palavras ao pé da letra. Chibata é uma palavra polissêmica e, na minha fala, quis dizer que urge dar um ritmo mais fordista ao mundo do trabalho, cobrar um pouquinho mais do que 80 horas”."
1,"Tias estão de olho em sobrinho que nunca teve namorada e ainda não tirou avatar colorido. As tias do assistente de direção Vinicius Fernandes, de 25 anos, estão sob forte expectativa. Desde que ele trocou seu avatar para as cores do arco-íris, em comemoração à aprovação do casamento gay nos EUA há duas semanas, as tias Maristela, Gertrudes e Maria José Fernandes trocam mensagens no Facebook diariamente.
“Estamos de olho, né? O Vinicius nunca apareceu com mulher, a mãe dele falou que nunca recebeu namorada dele em casa.
 disse Maristela. “Longe da gente se meter na vida do outro, né, cada um faz o que quiser. Mas a gente fica curiosa, né?.
“Duas semanas é tempo suficiente, não?.
 pergunta a tia Maria José. “Bom, ele pode ter esquecido, né? Eu mesmo às vezes não lembro onde que clica para tirar foto nova. Deve ser isso..
“Acho que o natural seria deixar uns quatro dias, não é? É muito apoio que ele dá, acho que é porque sempre foi muito caridoso com os outros esse menino.
 disse a tia Gertrudes. “Vai ser um adulto responsável, vai arrumar uma mulher e ter filhos lindos, nosso orgulho.
 completou.
Vinicius não foi encontrado pela reportagem para dar entrevista pois estava em um brunch na casa de amigos.
M Zorzanelli"
1,"Bolsonaro diz que só participará de debates nos comentários do G1. Após se recusar a participar de sabatinas com jornalistas e já anunciar que não irá a debates eleitorais, Bolsonaro relevou hoje que só vai em debates na seção de comentários do G1.
“Só quero participar de debates com pessoas sábias e cultas como eu, que acredito ser o caso dos comentaristas das notícias do G1.
 disse Bolsonaro. “Mas ainda não estou pronto para debater no momento, pois ainda não terminei de decorar os verbetes da Wikipédia sobre nióbio de grafeno.
 explicou.
Assessores do pré-candidato cogitam agendar uma sabatina com Bolsonaro no programa SuperPop, onde o candidato está acostumado a debater e temas como economia, saúde e educação não são recorrentes."
1,"Doméstica é presa por matar a avó 17 vezes. A doméstica Sandra Cristina da Silva, de 42 anos, foi presa ontem no Rio depois de matar a avó 17 vezes nos últimos dois anos. Sandra estava sendo procurada pela patroa há uma semana, quando disse que sua avó tinha morrido. A patroa, que não quis se identificar, desconfiou porque nos últimos três meses Sandra já matara a parente e não aparecera para trabalhar. A polícia encontrou Sandra em casa e ela recebeu voz de prisão sem resistir. Domésticas não são as únicas que matam seus parentes. Um levantamento da Federação das Indústrias do Estado de São Paulo (Fiesp) mostrou que os funcionários de empresas matam os avós em média três vezes por ano. “Na semana passada encontramos um caso inédito de um executivo que estava no enterro de um avó no Caribe.
 disse o diretor de recursos humanos da Fiesp, Antônio Souza Ramos. Ao ser presa Sandra Cristina não reagiu. Seu advogado entrou com um pedido de habeas corpus alegando que ela precisa deixar a cadeia amanhã para ir ao enterro de uma tia. Otileno Junior"
1,"Lula fará Jesus Cristo na Paixão de Nova Jerusalém 2017. Após declarar que é mais famoso no Brasil que Jesus Cristo (algumas mídias interpretaram a fala como até mais honesto que Jesus), Lula recebeu a notícia de que foi convidado a viver o papel principal da Paixão de Cristo de Nova Jerusalém em 2017.
O diretor da famosa peça, que revive os últimos momentos de Jesus, afirma que o ex-presidente se encaixa no papel dado que luta pela santificação e em outra situação já se comparara ao Senhor quando da sua condução coercitiva (comandada por Sérgio Moro, já convidado a viver Pilatos) ser uma analogia do sofrimento da caminhada de Jesus segurando a própria cruz.
O conselho curador, em acalorada discussão, sugerira que Lula fosse um dos ladrões crucificados já que suas declarações recentes dão conta de que a profissão de político é a mais honesta do mundo, ratificando o imperativo do “rouba, mas faz”.
A exigência de Lula seria apenas a substituição idiossincrática da transformação de água em vinho para água em aguardente.
O único problema quanto ao fechamento do elenco até agora é quem fará o papel de Judas uma vez que abundam atores políticos perfeitos aos papel."
1,"Para evitar intermediários, Nem da Rocinha é o novo chefe da Polícia Civil no Rio. O traficante Nem da Rocinha foi anunciado hoje o novo chefe de Polícia Civil do Rio de Janeiro. Nem assumirá o cargo depois que 35 policiais foram presos, acusados de repassar informações a bandidos, vender armas e proteção a milícias e traficantes. De acordo com uma fonte, o traficante foi escolhido para diminuir a corrupção e o número de crimes no estado. “Os bandidos tem que roubar e traficar duas vezes: uma para pagar aos policiais corruptos e a outra para tirar o lucro. Acreditamos que, agora, o índice de criminalidade cairá pela metade.
 disse a fonte. Otileno Junior"
1,"STF decide que ficha limpa só vale para a próxima encarnação de políticos corruptos. Os ministros do Supremo Tribunal Federal decidiram ontem que a Ficha Limpa só vale a partir da próxima encarnação de políticos. O relator explicou em seu voto que se a lei retroagisse, pegando outras eleições, o desastre poderia ser completo. “Talvez a gente tivesse que realizar novas eleições porque iriam sobrar muito poucos.
 disse Rogério Sampaio. Agora o processo segue para o ministério da Regeneração. Uma das propostas é que médiuns analisem se o político é realmente a reencarnação de um ladrão ou não. O governo acena com um projeto de lei que distribui dinheiro aos corruptos às claras, diminuindo a roubalheira. O novo projeto é chamado de Bolsa Quadrilha.
Leonardo Lanna e Otileno Junior"
